name,grade,birth_date_hijri,death_date_hijri,reliability_grade
Dhhl bin K'ab ذهل بن كعب,Follower(Tabi'),,,Unknown
Dhwad al-Qyly ذواد العقيلي,Follower(Tabi'),,,Unknown
Dhfyf Mwla bin 'Abbas ذفيف مولى بن عباس,Follower(Tabi'),,107.0,Unknown
Dhrh Rwt An Aa'ishh ذرة روت,Follower(Tabi'),,,Unknown
al-Rabi'y bin Ma'bd bin Aba الربيع بن معبد بن أبي الحقيق,Follower(Tabi'),,,Unknown
al-Rabi'y bin 'Abdullah الربيع بن عبد الله,Follower(Tabi'),,,Unknown
al-Rabi'y bin 'Utba al-Bahla الربيع بن عتبة الباهلي,Follower(Tabi'),,,Unknown
al-Rabi'y bin Ala Shykh الربيع بن علي,Follower(Tabi'),,,Unknown
al-Rabi'y bin Slym Mwla Ans الربيع بن سليم مولى أنس بن مالك,Follower(Tabi'),,,Unknown
Rabi'yah al-Jrshy ربيعة الجرشي,Follower(Tabi'),,,Unknown
Rabi'yah bin Salmah al-Ymany ربيعة بن سلمة اليماني,Follower(Tabi'),,,Unknown
Rabi'yah bin Draj ربيعة بن دراج,Follower(Tabi'),,,Unknown
Rabi'yah bin Ywra Msra ربيعة بن يورا مصري,Follower(Tabi'),,,Unknown
Rabi'yah bin al-Ghaz ربيعة بن الغاز,Follower(Tabi'),,,Unknown
Rabi'yah bin al-Ubaid ربيعة بن الأبيض,Follower(Tabi'),,,Unknown
Rabi'yah bin al-Harith ربيعة بن الحارث,Follower(Tabi'),,,Unknown
Rabi'yah al-Qaysy Mla'b al-Asnh ربيعة القيسي ملاعب الأسنة,Follower(Tabi'),,,Unknown
Rabi'yah bin Abi Hilal al-Aslma ربيعة بن أبي هلال الأسلمي,Follower(Tabi'),,,Unknown
Rabi'yah bin Ziyad ربيعة بن زياد,Follower(Tabi'),,,Unknown
Rabi'yah bin Qays ربيعة بن قيس,Follower(Tabi'),,,Unknown
Rashid bin Hbysh al-Rqa راشد بن حبيش الرقي,Follower(Tabi'),,,Unknown
Rashid bin al-Harith راشد بن الحارث,Follower(Tabi'),,,Unknown
Rashid bin Ma'bd راشد بن معبد,Follower(Tabi'),,,Unknown
Rashid Mwla 'Uthman راشد مولى عثمان,Follower(Tabi'),,,Unknown
Rashid Mwla Qrysh Wqd Qyl راشد مولى قريش,Follower(Tabi'),,,Unknown
Rashid Shykh راشد,Follower(Tabi'),,,Unknown
Rashid Mu'dhn bin al-Zubair راشد مؤذن بن الزبير,Follower(Tabi'),,,Unknown
Rafa'y bin Abi Rafa'y al-Ta'iy رافع بن أبي رافع الطائي,Follower(Tabi'),,0.0,Unknown
Rafa'y bin Aaqb رافع بن عاقب,Follower(Tabi'),,,Unknown
Rafa'y bin Salm al-Fzary رافع بن سالم الفزاري,Follower(Tabi'),,,Unknown
Rafa'y bin Hasan Abu al-Mughira رافع بن حصن أبو المغيرة,Follower(Tabi'),,,Unknown
Rafa'y Abu al-Hasan رافع أبو الحسن,Follower(Tabi'),,,Unknown
Rafa'y bin Jhsh al-Mharby رافع بن جحش المحاربي,Follower(Tabi'),,,Unknown
Rafa'y Abu 'Amir رافع أبو عامر,Follower(Tabi'),,,Unknown
Rafa'y bin Bashyr al-Slmy رافع بن بشير السلمي,Follower(Tabi'),,,Unknown
Rafa'y bin Hnyn رافع بن حنين ويقال حصين كنيته,Follower(Tabi'),,,Unknown
Rja'a al-Ghnwy رجاء الغنوي,Follower(Tabi'),,,Unknown
Rja'a bin al-Harith رجاء بن الحارث,Follower(Tabi'),,,Unknown
Ryah رياح,Follower(Tabi'),,,Unknown
Rzyq Mwla L'mr bin al-Khtab رزيق مولى لعمر بن الخطاب,Follower(Tabi'),,,Unknown
Rzyq bin Swar رزيق بن سوار,Follower(Tabi'),,,Unknown
Rfy' Abu 'Uqba al-Sdwsy رفيع أبو عقبة السدوسي,Follower(Tabi'),,,Unknown
Rzyn bin Ubaid رزين بن عبيد,Follower(Tabi'),,,Unknown
Rhyl رحيل,Follower(Tabi'),,,Unknown
Ryash al-Hmany رياش الحماني,Follower(Tabi'),,,Unknown
Ryan bin Sbyrh al-Hnfy ريان بن صبيرة الحنفي,Follower(Tabi'),,,Unknown
Ryan bin al-J'd al-Knany ريان بن الجعد الكناني,Follower(Tabi'),,,Unknown
Rdyh رديح,Follower(Tabi'),,,Unknown
Rstm al-Mzny رستم المزني,Follower(Tabi'),,,Unknown
Rghban Mwla Habib bin Muslimh رغبان مولى حبيب بن مسلمة الفهري رأ,Follower(Tabi'),,,Unknown
Rbab رباب,Follower(Tabi'),,,Unknown
Rabh رابة,Follower(Tabi'),,,Unknown
Rmythh Jd'h al-Q'qa' bin Hkym رميثة جدة القعقاع بن حكيم,Follower(Tabi'),,,Unknown
Rb'yh bint Ayad Trwa An ربعية بنت عياض,Follower(Tabi'),,,Unknown
Rhymh Khadm 'Uthman bin Afan رهيمة خادم عثمان بن عفان,Follower(Tabi'),,,Unknown
Zayd bin 'Abdullah bin Khlyd'h زيد بن عبد الله بن خليدة الشيباني,Follower(Tabi'),,,Unknown
Zayd bin Thwb زيد بن ثوب,Follower(Tabi'),,,Unknown
Zayd bin Husayn زيد بن حصين,Follower(Tabi'),,,Unknown
Zayd bin Harithh زيد بن حارثة,Follower(Tabi'),,,Unknown
Zayd bin Darh Mwla 'Uthman زيد بن دارة مولى عثمان بن عفان,Follower(Tabi'),,,Unknown
Zayd bin Ishaq زيد بن إسحاق,Follower(Tabi'),,0.0,Unknown
Zayd bin Za'id زيد بن زائد,Follower(Tabi'),,,Unknown
Zayd bin Shrahh زيد بن شراحة,Follower(Tabi'),,,Unknown
Zayd bin Sbha زيد بن صبحي,Follower(Tabi'),,,Unknown
Zayd bin Talha al-Tyma Wald زيد بن طلحة التيمي والد يعقوب,Follower(Tabi'),,,Unknown
Zayd Abu 'Umar زيد أبو عمر,Follower(Tabi'),,,Unknown
Zayd زيد,Follower(Tabi'),,,Unknown
Ziyad bin Mtr زياد بن مطر,Follower(Tabi'),,,Unknown
Ziyad bin Jbl زياد بن جبل ويقال بن حبل,Follower(Tabi'),,,Unknown
Ziyad bin Hzn bin Mkharq زياد بن حزن بن مخارق الزبيدي بعثه,Follower(Tabi'),,,Unknown
Ziyad al-J'fy زياد الجعفي,Follower(Tabi'),,,Unknown
Ziyad Abu Rshdyn زياد أبو رشدين,Follower(Tabi'),,,Unknown
Ziyad bin Symyn Kwsh زياد بن سيمين كوش,Follower(Tabi'),,,Unknown
Ziyad bin S'ad زياد بن سعد,Follower(Tabi'),,,Unknown
Ziyad Mwla S'ad زياد مولى سعد,Follower(Tabi'),,,Unknown
Ziyad bin 'Abdullah bin Hdyr زياد بن عبد الله بن حدير الأسدي,Follower(Tabi'),,,Unknown
Ziyad bin 'Abdullah al-Nkh'y زياد بن عبد الله النخعي,Follower(Tabi'),,,Unknown
Ziyad bin 'Amr al-Fihr al-Quraishi زياد بن عمرو الفهري القرشي,Follower(Tabi'),,,Unknown
Ziyad Abu 'Umar زياد أبو عمر,Follower(Tabi'),,,Unknown
Ziyad bin Hrd زياد بن حرد,Follower(Tabi'),,0.0,Unknown
Ziyad bin 'Ubaid'h زياد بن عبيدة,Follower(Tabi'),,,Unknown
Ziyad bin Smyr زياد بن سمير,Follower(Tabi'),,,Unknown
Ziyad Abu al-Awbr زياد أبو الأوبر,Follower(Tabi'),,,Unknown
Ziyad bin Ada زياد بن عدي,Follower(Tabi'),,,Unknown
Ziyad bin 'Ayyad al-Asha'ri زياد بن عياض الأشعري,Follower(Tabi'),,,Unknown
Ziyad bin Abi al-Mughira Wasm زياد بن أبي المغيرة واسم أبي المغي,Follower(Tabi'),,,Unknown
Ziyad bin Malik زياد بن مالك,Follower(Tabi'),,,Unknown
Ziyad Mwla 'Amr bin al-As زياد مولى عمرو بن العاص,Follower(Tabi'),,,Unknown
Za'id'h Mwla 'Uthman زائدة مولى عثمان,Follower(Tabi'),,,Unknown
al-Zabrqan bin 'Abdullah bin Mazin الزبرقان بن عبد الله بن مازن,Follower(Tabi'),,,Unknown
al-Zabrqan bin 'Abdullah al-Laithi الزبرقان بن عبد الله الليثي,Follower(Tabi'),,,Unknown
al-Zbrqan الزبرقان,Follower(Tabi'),,,Unknown
al-Zbrqan Shykh الزبرقان,Follower(Tabi'),,,Unknown
Zadhan Mwla Knd'h زاذان مولى كندة,Follower(Tabi'),,0.0,Unknown
Zadhan Wald Mnswr bin Zadhan زاذان والد منصور بن زاذان مولى عبد,Follower(Tabi'),,,Unknown
Zrarh bin Jza Qd Qyl زرارة بن جزي قد قيل نحبي,Follower(Tabi'),,,Unknown
Zr'h bin Husayn bin Syah زرعة بن حصين بن سياه أخو محمد وسل,Follower(Tabi'),,,Unknown
Aban bin Ishaq al-Asady أبان بن إسحاق الأسدي,Follower(Tabi') [6th generation],,,Unknown
Ibrahim bin Maymun Kufi إبراهيم بن ميمون كوفي,Follower(Tabi') [6th generation],,,Unknown
Arqm bin Shrhbyl al-Awdy أرقم بن شرحبيل الأودي الكوفي,Follower(Tabi') [3rd Generation],,,Unknown
Isma'il bin Salman bin Aby إسماعيل بن سلمان بن أبي,Follower(Tabi') [5th generation],,,Unknown
Isma'il bin Muslim al-Kufi إسماعيل بن مسلم,Follower(Tabi'),,,Unknown
al-Aswad bin Sa'id al-Hmdany الأسود بن سعيد الهمداني,Follower(Tabi') [3rd Generation],,,Unknown
Asbgh bin Nbat'h al-Tmymy أصبغ بن نباتة التميمي,Follower(Tabi') [3rd Generation],,,Unknown
al-Aghr bin Slyk الأغر بن سليك,Follower(Tabi') [3rd Generation],,,Unknown
al-Aghr bin al-Sbah al-Tmymy الأغر بن الصباح التميمي المنقري,Follower(Tabi') [6th generation],,,Unknown
Aflt bin Khlyfh al-Umary أفلت بن خليفة,Follower(Tabi') [5th generation],,,Unknown
Iyas bin Ndhyr إياس بن نذير,Follower(Tabi') [6th generation],,,Unknown
Aiman bin Thabit أيمن بن ثابت أبو ثابت,Follower(Tabi') [4th generation],,,Unknown
Ayoub bin Han'i al-Kwfy أيوب بن هانئ الكوفي,Follower(Tabi') [6th generation],,,Unknown
Bdr bin 'Amr bin Jrad بدر بن عمرو بن جراد,Follower(Tabi') [4th generation],,,Unknown
al-Bra'a bin Najyh al-Kahly البراء بن ناجية الكاهلي ويقال,Follower(Tabi') [3rd Generation],,,Unknown
Bsam bin 'Abdullah al-Sayrfi بسام بن عبد الله الصيرفي,Follower(Tabi') [5th generation],,,Unknown
Bashar bin Kdam بشار بن كدام,Follower(Tabi') [6th generation],,,Unknown
Bashr bin Qrh Wqyl بشر بن قرة وقيل قرة,Follower(Tabi') [6th generation],,,Unknown
Bashyr bin Rabi'ya al-Bjly بشير بن ربيعة البجلي,Follower(Tabi') [6th generation],,,Unknown
Bashyr bin Muslim al-Kndy بشير بن مسلم الكندي,Follower(Tabi') [3rd Generation],,,Unknown
Bakr bin Ma'z bin Malik بكر بن ماعز بن مالك,Follower(Tabi') [4th generation],,,Unknown
Bkyr bin Shhab al-Kwfy بكير بن شهاب الكوفي,Follower(Tabi') [6th generation],,,Unknown
Bkyr bin 'Amir al-Bjly بكير بن عامر البجلي,Follower(Tabi') [6th generation],,,Unknown
Bkyr bin Atyq بكير بن عتيق,Follower(Tabi') [6th generation],,,Unknown
Blad bin Asmh بلاد بن عصمة,Follower(Tabi') [3rd Generation],,,Unknown
Bilal bin al-Mndhr al-Hnfy بلال بن المنذر الحنفي,Follower(Tabi') [3rd Generation],,,Unknown
Tmym bin Hdhlm تميم بن حذلم,Follower(Tabi') [2nd Generation],,,Unknown
Tmym Abu Salmah تميم أبو سلمة,Follower(Tabi') [3rd Generation],,,Unknown
Thabit bin Abi Safiyya ثابت بن أبي صفية,Follower(Tabi') [5th generation],,,Unknown
Thabit bin Qays al-Nakha'i ثابت بن قيس بن منقع النخعي,Follower(Tabi') [3rd Generation],,,Unknown
Thabit bin Hurmuz ثابت بن هرمز الكوفي أبو المقدام,Follower(Tabi') [6th generation],,,Unknown
Tha'lbah bin Yazid al-Hmany ثعلبة بن يزيد الحماني,Follower(Tabi') [3rd Generation],,,Unknown
Thwyr bin Abi Fakht'h Sa'id ثوير بن أبي فاختة سعيد,Follower(Tabi') [4th generation],,,Unknown
Jabir bin Yazid bin al-Harith جابر بن يزيد بن الحارث,Follower(Tabi') [5th generation],,127.0,Unknown
Jwab bin 'Ubaidullah al-Tymy جواب بن عبيد الله التيمي,Follower(Tabi') [6th generation],,,Unknown
Jwybr bin Sa'id al-Azdy Abu جويبر بن سعيد,Follower(Tabi') [5th generation],,140.0,Unknown
al-Harith bin Hsyrh الحارث بن حصيرة,Follower(Tabi') [6th generation],,,Unknown
al-Harith bin Qays al-Ja'fi الحارث بن قيس الجعفي الكوفي,Follower(Tabi') [2nd Generation],,40.0,Unknown
al-Harith bin Lqyt al-Nkh'y الحارث بن لقيط النخعي الكوفي,Follower(Tabi') [1st Generation],,,Unknown
al-Harith bin al-Nu'man bin Salm الحارث بن النعمان بن سالم,Follower(Tabi') [5th generation],,,Unknown
Hbh bin Jwyn bin 'Ali حبة بن جوين بن علي,Follower(Tabi') [2nd Generation],,79.0,Unknown
Habib bin Slym حبيب بن سليم,Follower(Tabi') [6th generation],,,Unknown
Habib bin S'hban حبيب بن صهبان,Follower(Tabi') [2nd Generation],,,Unknown
Habib bin Abi Mulayka حبيب بن أبي مليكة,Follower(Tabi') [3rd Generation],,,Unknown
Habib bin Ysar al-Kndy حبيب بن يسار الكندي الكوفي,Follower(Tabi') [3rd Generation],,,Unknown
Hjaj bin 'Asim al-Mharby حجاج بن عاصم المحاربي الكوفي,Follower(Tabi') [6th generation],,,Unknown
Hajr bin al-Anbus al-Hadrami حجر بن العنبس الحضرمي,Follower(Tabi') [1st Generation],,,Unknown
al-Hur bin al-Sabah الحر بن الصباح النخعي,Follower(Tabi') [3rd Generation],,,Unknown
Hryth bin Zuhyr حريث بن ظهير,Follower(Tabi') [2nd Generation],,,Unknown
Hryth bin Abi Mtr حريث بن أبي مطر الفزاري,Follower(Tabi') [6th generation],,,Unknown
al-Hasan bin al-Hr bin al-Hakam الحسن بن الحر بن الحكم,Follower(Tabi') [5th generation],,133.0,Unknown
al-Hasan bin al-Hakam al-Nkh'y الحسن بن الحكم النخعي,Follower(Tabi') [6th generation],,100.0,Unknown
al-Hasan bin 'Atiyya bin Sa'd al-'Awfi الحسن بن عطية بن سعد بن جنادة العوفي,Follower(Tabi') [6th generation],,,Unknown
Abu al-Qasin al-Jadli أبو القاسم الجدلي / حسين بن الحارث,Follower(Tabi') [3rd Generation],,,Unknown
Husayn bin Jundab bin al-Harith حصين بن جندب بن الحارث,Follower(Tabi') [2nd Generation],,90.0,Unknown
Husayn bin 'Abdur Rahman al-Salmi حصين بن عبد الرحمن السلمي,Follower(Tabi') [5th generation],43.0,136.0,Unknown
Husayn bin 'Abdur Rahman al-Harithi حصين بن عبد الرحمن الحارثي,Follower(Tabi') [6th generation],,139.0,Unknown
Husayn bin 'Uqba حصين بن عقبة,Follower(Tabi'),,,Unknown
Husayn bin Qbys'h al-Fzary حصين بن قبيصة الفزاري الكوفي,Follower(Tabi') [2nd Generation],,,Unknown
Husayn bin Malik al-Bjly حصين بن مالك البجلي الكوفي,Follower(Tabi') [3rd Generation],,,Unknown
Hakeem bin Sharik bin Namla حكيم بن شريك بن نملة,Follower(Tabi') [6th generation],,,Unknown
Hkym bin Sa'd al-Hnfy Abu حكيم بن سعد,Follower(Tabi') [3rd Generation],,,Unknown
Hmad bin 'Abdur Rahman حماد بن عبد الرحمن الأنصاري,Follower(Tabi') [6th generation],,,Unknown
Hmran bin A'yn al-Kwfy حمران بن أعين الكوفي مولى,Follower(Tabi') [5th generation],,,Unknown
Hameed al-A'rj al-Kwfy al-Qas حميد الأعرج الكوفي القاص الملائي,Follower(Tabi') [6th generation],,,Unknown
Hameed'h bin al-Shmrdhl al-Asady al-Kwfy حميضة بن الشمرذل,Follower(Tabi') [3rd Generation],,,Unknown
Hnan al-Asady حنان الأسدي,Follower(Tabi') [6th generation],,,Unknown
Hnsh bin al-Harith bin Lqyt حنش بن الحارث بن لقيط,Follower(Tabi') [6th generation],,,Unknown
Hnsh bin al-Ma'tmr حنش بن المعتمر,Follower(Tabi') [3rd Generation],,,Unknown
Hy Abu Hyh حي أبو حية,Follower(Tabi') [3rd Generation],,,Unknown
Kharjh bin al-Slt al-Brjmy خارجة بن الصلت البرجمي,Follower(Tabi') [3rd Generation],,,Unknown
Khalid bin al-Rabi' al-Bsy خالد بن الربيع العبسي,Follower(Tabi') [2nd Generation],,,Unknown
Khalid bin Thman خالد بن طهمان,Follower(Tabi') [5th generation],,,Unknown
Khalid bin 'Abdullah bin Yazid al-Qasry خالد بن عبد الله بن يزيد بن أسد القسري,Follower(Tabi') [4th generation],,126.0,Unknown
Khalid bin Kathir al-Hmdany خالد بن كثير الهمداني الكوفي,Follower(Tabi') [6th generation],,,Unknown
Khalid bin Abi Krymh خالد بن أبي كريمة الأصبهاني,Follower(Tabi') [6th generation],,,Unknown
Khlf bin Hwshb al-Kwfy خلف بن حوشب الكوفي,Follower(Tabi') [6th generation],,140.0,Unknown
Khalifa bin Sa'ad al-Ashja'i خليفة بن صاعد الأشجعي,Follower(Tabi') [3rd Generation],,,Unknown
Khlyfh al-Quraishi al-Mkhzwmy al-Kwfy Mw خليفة القرشي المخزومي,Follower(Tabi') [4th generation],,,Unknown
Darm al-Kwfy دارم الكوفي,Follower(Tabi') [6th generation],,,Unknown
Da'ud bin Yazid bin Abd داود بن يزيد,Follower(Tabi') [6th generation],,151.0,Unknown
Dlhm bin Salah al-Kndy دلهم بن صالح الكندي الكوفي,Follower(Tabi') [6th generation],,,Unknown
Dinar bin 'Umar al-Asady دينار بن عمر الأسدي,Follower(Tabi') [6th generation],,,Unknown
Dinar al-Kwfy دينار الكوفي,Follower(Tabi') [3rd Generation],,,Unknown
Rafa'i bin Salmah al-Bjly رافع بن سلمة البجلي,Follower(Tabi') [3rd Generation],,,Unknown
Rbah al-Kwfy رباح الكوفي,Follower(Tabi') [3rd Generation],,,Unknown
al-Rabi' bin al-Bara' bin Azib الربيع بن البراء بن عازب,Follower(Tabi') [3rd Generation],,,Unknown
al-Rabi' bin Khalid al-Dby الربيع بن خالد الضبي,Follower(Tabi') [4th generation],,100.0,Unknown
Rabi'ya bin 'Utba al-Kanani ربيعة بن عتبة الكناني,Follower(Tabi') [6th generation],,,Unknown
Rabi'ya bin Najd ربيعة بن ناجد,Follower(Tabi') [2nd Generation],,,Unknown
Rja'a al-Ansari رجاء الأنصاري,Follower(Tabi') [6th generation],,,Unknown
Rfa'h bin Shdad رفاعة بن شداد,Follower(Tabi') [3rd Generation],,,Unknown
Ryah bin al-Harith al-Nkh'y W'abw رياح بن الحارث,Follower(Tabi') [2nd Generation],,,Unknown
Rayah bin 'Ubaida al-Salmi رياح بن عبيدة,Follower(Tabi'),,,Unknown
Za'id'h bin Nshyt زائدة بن نشيط,Follower(Tabi') [6th generation],,,Unknown
al-Zubair bin Jnad'h al-Hjry الزبير بن جنادة الهجري,Follower(Tabi') [6th generation],,,Unknown
Zara' bin 'Abdur Rahman bin Jarhad زرعة بن عبد الرحمن بن جرهد الأسلمي,Follower(Tabi') [3rd Generation],,,Unknown
Ziyad bin Abi al-Ja'd زياد بن أبي الجعد,Follower(Tabi') [4th generation],,,Unknown
Ziyad bin Zayd al-Swa'iy زياد بن زيد السوائي الأعسم,Follower(Tabi') [5th generation],,,Unknown
Zayd bin Zbyan زيد بن ظبيان,Follower(Tabi') [2nd Generation],,,Unknown
Zayd bin 'Uqba al-Fzary زيد بن عقبة الفزاري الكوفي,Follower(Tabi') [3rd Generation],,,Unknown
Zayd bin Yuthay'a زيد بن يثيع,Follower(Tabi') [1st Generation],,,Unknown
Zayd al-Hjam Abu Usamah زيد الحجام أبو أسامة الكوفي,Follower(Tabi') [6th generation],,,Unknown
Salm bin Abi Hafs'h سالم بن أبي حفصة العجلي,Follower(Tabi') [4th generation],,140.0,Unknown
Salm bin Abd al-Wahd سالم بن عبد الواحد المرادي,Follower(Tabi') [6th generation],,,Unknown
Salm al-Brad Abu Abd سالم البراد أبو عبد الله,Follower(Tabi') [2nd Generation],,,Unknown
al-Sry bin Isma'il al-Hmdany السري بن إسماعيل الهمداني,Follower(Tabi') [6th generation],,,Unknown
Sa'd bin Tryf al-Iskaf سعد بن طريف الإسكاف,Follower(Tabi') [6th generation],,,Unknown
Sa'd bin 'A'yad al-Thamali سعد بن عياض الثمالي,Follower(Tabi') [2nd Generation],,,Unknown
